id,input,output
nikluge-au-2022-train-001147,3 차로 크리스마스 콘돔 구멍 뚫다 편의점 알바 게시 글 보다 출산 률 더 기여 다 하다,1
nikluge-au-2022-train-001148,나야 자본주의 새끼 곧 2만 세라 채우다 그때 싫다 하다 이 컨텐츠 잔존 하다 무한 제단 못 사망 컨텐츠 확정 임,1
nikluge-au-2022-train-001149,뇌때 지다 빵꾸 나다,1
nikluge-au-2022-train-001150,이딴 간결 화 되다 신규 시스템 플랜 적용 시키다 적어도 기존 버그 덩어리 스킬 셋 불안정하다 매칭 혼선 걸다 놓다 하다,1
nikluge-au-2022-train-001151,내 17 번째 아내 말 싸가지 없다 하다,1
nikluge-au-2022-train-001152,06 이하 틀 딱,1
nikluge-au-2022-train-001153,나중 후회 하다 참다 아니다,0
nikluge-au-2022-train-001154,썩 어문 드럽다 때 방치 하다 수습 못 하다 역겹다 움,1
nikluge-au-2022-train-001155,내 모음 집 다가 보내다 익,0
nikluge-au-2022-train-001156,상대성 미치다 놈 역설 적 나르다 말 하다 것,1
nikluge-au-2022-train-001157,제 착하다 놀리다 먹기 좋다 개 씹다 빻 새끼 들 자기 대가리 희다 석 시키다 저 같다 삼다수 발 담그다 아둥바둥 풀 발기다 요,1
nikluge-au-2022-train-001158,당신 한남 일지,1
nikluge-au-2022-train-001159,동급생 말 한남 불다,1
nikluge-au-2022-train-001160,꼬우 대마 끊다,0
nikluge-au-2022-train-001161,너 네 빻은 좋다 웃다 돌다,1
nikluge-au-2022-train-001162,당신 박제 하다,1
nikluge-au-2022-train-001163,익 웜퇘 이다,1
nikluge-au-2022-train-001164,한 남자 댕 잭 이하,1
nikluge-au-2022-train-001165,뭔가 나 써다 걸리다 한 말 안 하다,0
nikluge-au-2022-train-001166,그냥 저 거 좀 보기 거 시기하다,0
nikluge-au-2022-train-001167,아 공뭠 짤리 편취 금액 반환,0
nikluge-au-2022-train-001168,착하다,0
nikluge-au-2022-train-001169,사실 상 무슨무슨 여성 단체 무슨 성 보호 협회 이렇다 애 들 세상 가장 음란하다 인간 들 아니다 싶다,1
nikluge-au-2022-train-001170,카드 안 가져오다 커피 사려 보다 병원 비 마지막 통장 천 언도 없다,0
nikluge-au-2022-train-001171,요즘 애 들 상식 수준 개 덜 떨어지다,1
nikluge-au-2022-train-001172,숨쉬다 있다 이 거,0
nikluge-au-2022-train-001173,좀 미취 학 어르다 라면 한 젓가락 얼마 버 마네 존 만 열 등심 좀 그만 폭발 시키다,1
nikluge-au-2022-train-001174,금식 하 라면 안내 표 주다,0
nikluge-au-2022-train-001175,걍 내 삶 그 자체 저녁 치킨 시키다 먹다 하나 빼다 살다 살 되다,0
nikluge-au-2022-train-001176,요 지랄 하다 원 인치 펀치 빵빵 갈구다 찌다 따다 들다 허리 많이 도 다치다,1
nikluge-au-2022-train-001177,한 남신 고함,1
nikluge-au-2022-train-001178,귀멸 근데 시 노부 넘다 이쁘다,0
nikluge-au-2022-train-001179,어이없다,0
nikluge-au-2022-train-001180,트친 씹덕 같다 대다,1
nikluge-au-2022-train-001181,그냥 가다 씹덕 니야,1
nikluge-au-2022-train-001182,피 남다 왜 뒤지다,1
nikluge-au-2022-train-001183,식빵 사다 그대로 놓다 나오다,0
nikluge-au-2022-train-001184,다시 뛰어가다 준,0
nikluge-au-2022-train-001185,다 싸이코패스 임,1
nikluge-au-2022-train-001186,님 안 돼다,0
nikluge-au-2022-train-001187,아니다 진짜,0
nikluge-au-2022-train-001188,살찐 돼지 오타쿠 히 꾜튜후마히혀,1
nikluge-au-2022-train-001189,자캐 커미션 받다 싶다 오조오억 개 모으다 두다,0
nikluge-au-2022-train-001190,헉 분식집 떡볶이 먹다 싶다 국물 김말이 적다 먹다,0
nikluge-au-2022-train-001191,앚츄 1 어색 햇 달다 프듀때 이 유업 보다 집다 잇다,0
nikluge-au-2022-train-001192,진짜 입냄새,0
nikluge-au-2022-train-001193,불근 장미 삼총사 하다 일,0
nikluge-au-2022-train-001194,팩 하다 터지다 벌이다,0
nikluge-au-2022-train-001195,옌피포 보고 최 화면 에리 이 보고 놀라다 알다 바로 앞 잇다 엇 놓다,0
nikluge-au-2022-train-001196,아케이드 군,0
nikluge-au-2022-train-001197,라잌 넘추지송,0
nikluge-au-2022-train-001198,제발 진정 헤,0
nikluge-au-2022-train-001199,강최 만나다 내 삶 변햇다,0
nikluge-au-2022-train-001200,진자 딤최,0
nikluge-au-2022-train-001201,뭘 잘햇다,0
nikluge-au-2022-train-001202,나름 비밀연애 사귀다 학교 유리 너머 다른사람 지나가다 하다 저렇다,0
nikluge-au-2022-train-001203,마 딤최뻡뻐 햇 늘다 종이 옮기다 함 하다 어떻다,0
nikluge-au-2022-train-001204,3 번하다 양심 재다,1
nikluge-au-2022-train-001205,다음주 진짜 최종 최종 최종 셤 기간 hwp 기 때문,0
nikluge-au-2022-train-001206,말로 하다 나다 모르다 개 개 저 웃음 나오다,1
nikluge-au-2022-train-001207,너무 귀엽다,0
nikluge-au-2022-train-001208,미치갯다,0
nikluge-au-2022-train-001209,진자 자다 잣노,0
nikluge-au-2022-train-001210,먹다 거 내 밀고 안 받다 자 기입 쏙 넣다 제일 웃기다,0
nikluge-au-2022-train-001211,차다 업,0
nikluge-au-2022-train-001212,트로피 눈치 재기,1
nikluge-au-2022-train-001213,서사 오 조오억구백이십이 개,0
nikluge-au-2022-train-001214,남자 들 나대다 꼴 보기 싫다,1
nikluge-au-2022-train-001215,너무 조음,0
nikluge-au-2022-train-001216,당장 단체 소송 진행 헤,0
nikluge-au-2022-train-001217,진자 귀엽다,0
nikluge-au-2022-train-001218,쫌 말 대 안대 언 빌리버 블 큐트,0
nikluge-au-2022-train-001219,마법소녀 이다,0
nikluge-au-2022-train-001220,이제 가능하다,0
nikluge-au-2022-train-001221,알 페스 하다 대다 지다 피곤하다 애 안고 인터뷰 하다 엄마 같다,1
nikluge-au-2022-train-001222,울 최 어케,0
nikluge-au-2022-train-001223,데뷔 안 가다 갯 다,0
nikluge-au-2022-train-001224,개저 웃음 지다,1
nikluge-au-2022-train-001225,아니다 아 엥,0
nikluge-au-2022-train-001226,아 날 로드 느끼다 좋다 너,0
nikluge-au-2022-train-001227,유튜브 채널 생기다 써다,0
nikluge-au-2022-train-001228,지금 보컬 들다,0
nikluge-au-2022-train-001229,아 단발 펌 미치다,0
nikluge-au-2022-train-001230,코디 오늘 좀 마음 들다,0
nikluge-au-2022-train-001231,문자 투표 연합 있다 ㄷ,0
nikluge-au-2022-train-001232,까먹다 있다,0
nikluge-au-2022-train-001233,생얼 거 같다 왤케 섹시하다,0
nikluge-au-2022-train-001234,커뮤 하다 남자 들,0
nikluge-au-2022-train-001235,곻등 타임 모르다,0
nikluge-au-2022-train-001236,시 봉 탱 나 새끼 3시 37분 에 치다 자고 뭐 하다,1
nikluge-au-2022-train-001237,워마드 십이 한남 언급 하다 존나 웃기 넼 ㅋㅋㅋ,1
nikluge-au-2022-train-001238,그래서 모 보다,0
nikluge-au-2022-train-001239,은 구라쟁이 막말,1
nikluge-au-2022-train-001240,저 거 진짜 본인 타투,0
nikluge-au-2022-train-001241,natural 로 고치다 싶다,0
nikluge-au-2022-train-001242,저 가수 누군지 도 밝히다,0
nikluge-au-2022-train-001243,아시 나 혼자 크라이 듣다 울다,0
nikluge-au-2022-train-001244,고음 무 ㅜ 야,0
nikluge-au-2022-train-001245,소름 돋다 잩 ㅎ 아 ㅠㅠㅠㅠ,0
nikluge-au-2022-train-001246,너무 좋다 애,0
nikluge-au-2022-train-001247,차 즈 러 가보다 ㅡ,0
nikluge-au-2022-train-001248,라벤더 핑크 퍼플 섀도 사다 나,0
nikluge-au-2022-train-001249,장싱왔어,0
nikluge-au-2022-train-001250,저 둘 모라 부르다,0
nikluge-au-2022-train-001251,헉스 넘다 좋다,0
nikluge-au-2022-train-001252,나 보여주다,0
nikluge-au-2022-train-001253,콘 왜 해,1
nikluge-au-2022-train-001254,새끼 조폭,1
nikluge-au-2022-train-001255,어떡하다 어떡하다,0
nikluge-au-2022-train-001256,이제 멍청하다 새 기 들 군대 갖다 머 못 하다,1
nikluge-au-2022-train-001257,내 마음 불순 물 모두 앗다 버렷,0
nikluge-au-2022-train-001258,수많다 속 최고다,0
nikluge-au-2022-train-001259,이 정도 먄 같이 매장 당 싶다 이 거 아니다,1
nikluge-au-2022-train-001260,블락 길 걸다,1
nikluge-au-2022-train-001261,도댜체 왜 김밥 와사비 혹은 겨자 넣다,0
nikluge-au-2022-train-001262,아 지금 나 상관 없다 그렇다,0
nikluge-au-2022-train-001263,내 잡다 게 523 짜다 리라,0
nikluge-au-2022-train-001264,저 얼굴 저 몸 게이,0
nikluge-au-2022-train-001265,크리스 브라운 파이다 차이나 불렀느,0
nikluge-au-2022-train-001266,우리 동네 에뛰드 내놓다,0
nikluge-au-2022-train-001267,왜 꿀꺽 하다 가다,0
nikluge-au-2022-train-001268,나 섀도 사다 돼다,0
nikluge-au-2022-train-001269,파 튀다 거 다 좋다 벗다 여자 나오다 불 지르다 오다,1
nikluge-au-2022-train-001270,고로 고로,0
nikluge-au-2022-train-001271,다이아 몬느 크리스탈 라이브,0
nikluge-au-2022-train-001272,들다 수 있다 거 이다,0
nikluge-au-2022-train-001273,릠덜 제 님 노래 듣다 오다 디,0
nikluge-au-2022-train-001274,이 변태 새 기 들,1
nikluge-au-2022-train-001275,우리 호구 보다 건 둘째 애 호구 보다 안 되다,1
nikluge-au-2022-train-001276,티에스 보 고프다 밤,0
nikluge-au-2022-train-001277,이 와중 첫콘 막콘 스탠딩 잡다 친구 황금 손,0
nikluge-au-2022-train-001278,물론 내 표 따위 업 ㄱ 다,0
nikluge-au-2022-train-001279,이번 노래 미치다,0
nikluge-au-2022-train-001280,불다 버리다,0
nikluge-au-2022-train-001281,아 나 이렇다 일본 감성 화보 좋아죽읗 거 같다,0
nikluge-au-2022-train-001282,회사 말아먹다 싶다 거임,1
nikluge-au-2022-train-001283,이 정도 이 거 때문 홈마둘 좋다 사진 안 풀 있다 따다,0
nikluge-au-2022-train-001284,내 ㅏㄱ 작년 이 캐 원 가다 저렇게 ㅠ 몸매 쌕 씨 헌 덷풀 보고 걍 가다 가업 자,0
nikluge-au-2022-train-001285,아니다 메 갈다 리스트,1
nikluge-au-2022-train-001286,내 기준 최고 킬링 파트 갱신 하다,0
nikluge-au-2022-train-001287,점점 더 네 헤매다 내다,0
nikluge-au-2022-train-001288,개다 생걌 어,0
nikluge-au-2022-train-001289,연화 다 뺏다 아토 주다 다야,0
nikluge-au-2022-train-001290,for life 들다 때 눈물 수도꼭지 터지다 벌이다,0
nikluge-au-2022-train-001291,나 진짜 멍청이,1
nikluge-au-2022-train-001292,내 지금 뭘 보다 건지다 모르다,0
nikluge-au-2022-train-001293,저 지금 백민 렌즈 끼 보다 거 아니다,0
nikluge-au-2022-train-001294,바이크 라이더,0
nikluge-au-2022-train-001295,지금 많이 좋아하다 우리 애기 왜 상 치다,0
nikluge-au-2022-train-001296,여자 팬 성희롱 추행 하다 여자 무시 하다 새끼 들 진짜 존중 하다 새끼 이다,1
nikluge-au-2022-train-001297,이 헤 오 밴드 하다 있다 안 사고 배겨,0
nikluge-au-2022-train-001298,거 입다 져지 살,0
nikluge-au-2022-train-001299,다 뒤쟈,1
nikluge-au-2022-train-001300,망하다 싸다,1
nikluge-au-2022-train-001301,무한 소비러 자세 경건하다 감상 하다 걸루,0
nikluge-au-2022-train-001302,자신 떠나가다 옛 애인 추억 하다 느끼다 가망 붕,0
nikluge-au-2022-train-001303,달리다 민션 들 더 띠 꺼 움,1
nikluge-au-2022-train-001304,쟤넨 어쩜 ㅇㅗ 1 국 ㅍㅐㄴ 들다 ㅋ 저 모 되다,1
nikluge-au-2022-train-001305,나 xxxtentacion 어제 처음 알 돼다 말,0
nikluge-au-2022-train-001306,이 무슨 일이,0
nikluge-au-2022-train-001307,전 꼬밥 현이 이후 뒷 머리 기르다 더 젛아할 일 없다 새 각 하다,0
nikluge-au-2022-train-001308,피씨 충 피씨 충 하다,1
nikluge-au-2022-train-001309,뭐 저딴 창의 적 또 라이 다 있다,1
nikluge-au-2022-train-001310,제발 내 안 한남 나대다 않다 숙고 하다,1
nikluge-au-2022-train-001311,꿈 저음 듣다 않다 사람 얘기 안해,0
nikluge-au-2022-train-001312,내려오다 너 안 들다 사람 도 얘기 안해,0
nikluge-au-2022-train-001313,나 카톡 252 개 옴,0
nikluge-au-2022-train-001314,무섭다 못 살다,0
nikluge-au-2022-train-001315,ㅇㅁ 가다 내 번호 유출 함,0
nikluge-au-2022-train-001316,보기 싫다 거 죤대 보다 꾸역꾸역 보다 내내 입 꿰매다 버리다 싶다,1
nikluge-au-2022-train-001317,제발 닥치고 있다 반 간다,1
nikluge-au-2022-train-001318,화 내다 줌먄 너무 연기 조 았 나 그냥 주인공 실수 난처하다 상황 익다 이렇다 거 진짜 못버겠어,0
nikluge-au-2022-train-001319,머 리가 비다 인터넷 똥 싸지르다 똘추 짓거리 하다 거 겠다,1
nikluge-au-2022-train-001320,평생 그 편협 사고 갇히다 살다 뒤지다,1
nikluge-au-2022-train-001321,상류 사 1회 뜨다 거 왜 지금 보다,0
nikluge-au-2022-train-001322,의 멘트 때문 아직도 심박수 지붕킥 상태 유지 되다 있다,0
nikluge-au-2022-train-001323,너무 좋다,0
nikluge-au-2022-train-001324,어떻다 화제 만들다 돈 벌다 심보 나가다 죽다 진짜,1
nikluge-au-2022-train-001325,82년 생,0
nikluge-au-2022-train-001326,마스크 없이 13시간 을 있다 미치다 거 아니다,1
nikluge-au-2022-train-001327,아니다 근데 괜히 있다 보이다 개 소리 늘어놓다 음 역시 난 깨다 너무 똑똑하다 자랑스럽다 것 너무 웃기다,1
nikluge-au-2022-train-001328,다 덜 뭐 시어머니 임,1
nikluge-au-2022-train-001329,가다 부르다 love yourself 가다 내 알다 의 love yourself,0
nikluge-au-2022-train-001330,지구 부수 싶다,0
nikluge-au-2022-train-001331,이렇다 걸 왜 사정 사 정해 하다 거 고,0
nikluge-au-2022-train-001332,여 돌 토너먼트 하다 다 모르다 포기 하다,0
nikluge-au-2022-train-001333,세상 헤이트 가득하다 사람,0
nikluge-au-2022-train-001334,옥 구슬 같다 눈물 똑똑 흘리다 있다 수가 가슴 아프다 화도 못 내다 그냥 끌어안다 버리다 말다,0
nikluge-au-2022-train-001335,페미 란 단어 앞 꼴 제일 처음 붙이다 새끼 찾아내다 칼빵 꼽 싶다,1
nikluge-au-2022-train-001336,꼴페 ㅁ 꼴페 ㅁ 거리 사람 들 진짜 보기 싫다,1
nikluge-au-2022-train-001337,프린지 유행 하다 거 알다 이건 뭔,0
nikluge-au-2022-train-001338,정신병 자 되다,1
nikluge-au-2022-train-001339,여자 들러리 세우다 대상 화 안 하다 플렉스 못 하다,1
nikluge-au-2022-train-001340,빻 거 만들다,1
nikluge-au-2022-train-001341,원가 따지다 사람 들 억 씩 주다 미술 작품 팔다 사람 들 다 너무 멍청하다 바보 같다 보이 겠다 그 아무리 비싸다 재료 써다 억 안 되다 ㅜㅠ,1
nikluge-au-2022-train-001342,윤리 적 선택 불법 촬영 하다 않다 걸 떠나다 그냥 이해 타 산적 생각 하다 너무 멍청하다 거,1
nikluge-au-2022-train-001343,사실 샤또 왜 들어가다 건지다 모르겎다,0
nikluge-au-2022-train-001344,샤또 아마 궁전 대 저택 이렇다 걸,0
nikluge-au-2022-train-001345,완조 남친 짤 아니다,0
nikluge-au-2022-train-001346,그리고 그 와중 함정 들어가다 화보 뭐,0
nikluge-au-2022-train-001347,우리 여성 들 열심히 노력 하다 너 자리 뺏다 줄,1
nikluge-au-2022-train-001348,알고리즘 내 페미 깔다 여자 들 보 멀다 마저 페미 병 쿰척쿰척하 한남 보이다 걸,1
nikluge-au-2022-train-001349,개년 무슨 개념 좀 찾다 제발,1
nikluge-au-2022-train-001350,번호 따다,0
nikluge-au-2022-train-001351,끝나다 같이 가다,0
nikluge-au-2022-train-001352,도대체 그렇다 짓거리 벌이다 인간 들 대가리 어떻다 똥 차다 건지다,1
nikluge-au-2022-train-001353,등산 진짜 어떻다 하다,0
nikluge-au-2022-train-001354,외모 이렇게 멀다 느껴지다 적 처음,0
nikluge-au-2022-train-001355,좋아하다 닮다,0
nikluge-au-2022-train-001356,인생 어덯 이렇게 열심히 살,0
nikluge-au-2022-train-001357,아버지 지나다 의자 발가락 찧다,1
nikluge-au-2022-train-001358,그렇다 오다 꾸다 그 모 냥,1
nikluge-au-2022-train-001359,뇌 좆 안 차서 지다 치다 더럽다 성욕 다스리다 못 위법행위 저지르다 지다 욕망 해소 하다 꼴 짐승 못 하다,1
nikluge-au-2022-train-001360,몰카 의심돠 ㄱㅡ 남 사건 갖다 국제 공조 수사 씩 하다 노빠꾸 정부 해외 기반 사이트 장애물 되다,1
nikluge-au-2022-train-001361,머리 있다 제발 생각 해,1
nikluge-au-2022-train-001362,이러니 무능하다 소리 듣다 존나 한남 자기 소개 하다,1
nikluge-au-2022-train-001363,오늘 들다 거 중 제일 웃기다,0
nikluge-au-2022-train-001364,말투 지적 하다 것 사람 옹졸하다 보이다 게 없다,1
nikluge-au-2022-train-001365,미치다 벌이 겤 ㅅ 넼,1
nikluge-au-2022-train-001366,제발 재기 하다 버리다,1
nikluge-au-2022-train-001367,도대체 번역 하다 저 어떻다 뜨길랰,0
nikluge-au-2022-train-001368,도안 빻음 말 하다 것 없다 저 퀄리티 ㅈ i 화 님 같이 커버 업 하다 분등 눈물 날 정도,1
nikluge-au-2022-train-001369,아니다 ㄱㄴ 데 너므 빻 아사 눈 물 닐 갓 같다,1
nikluge-au-2022-train-001370,아 씨 백 퍼 ㄴ 내다 재 하다,1
nikluge-au-2022-train-001371,여자 남자 신 발끈 묶다 현모양처 이상 적 여자 상 남자 여자 신 발끈 묶다 있다 남자 고자 새끼 여자 김치 녀,1
nikluge-au-2022-train-001372,전 같잖다 너무 화가 나다,1
nikluge-au-2022-train-001373,관심 업 ㄱ 던 장르 혐오 감 생기다 지경,1
nikluge-au-2022-train-001374,저런 거 보 명 머 가리다 빻 애 들 멋있다 조아하다,1
